UUID,sector,category,activity_id,name,activity_unit,kgCO2e-AR5,kgCO2e-AR4,kgCO2,kgCH4,kgN2O,kgCO2e-OtherGHGs-AR5,kgCO2e-OtherGHGs-AR4,uncertainty,scope,lca_activity,source,dataset,year_released,year_valid_from,region,data_quality,data_accessed,description,source_link
f8483c4e-ceeb-4403-a678-0a10f4d1f182,Waste,Corrugated Containers Waste,waste-type_corrugated_containers-disposal_method_anaerobically digested (dry digestate with curing),Corrugated Containers - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
b62229f9-d6c8-4990-b854-665c2ecd36ed,Waste,Magazines/Third-class mail Waste,waste-type_magazines/third-class_mail-disposal_method_anaerobically digested (dry digestate with curing),Magazines/Third-class mail - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
63d31abb-6369-4b33-a3c0-7daf74665963,Waste,Newspaper Waste,waste-type_newspaper-disposal_method_anaerobically digested (dry digestate with curing),Newspaper - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
f61dde41-8036-430b-b10a-2de4a46bd661,Waste,Office Paper Waste,waste-type_office_paper-disposal_method_anaerobically digested (dry digestate with curing),Office Paper - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
dd7d4298-ceef-4cc7-85c9-e07e25928e53,Waste,Phonebooks Waste,waste-type_phonebooks-disposal_method_anaerobically digested (dry digestate with curing),Phonebooks - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
3385f74f-71b6-4bbf-8b94-d8514d2ce4e0,Waste,Textbooks Waste,waste-type_textbooks-disposal_method_anaerobically digested (dry digestate with curing),Textbooks - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
801fe998-009e-46e2-961f-91c0dc290ef7,Waste,Dimensional Lumber Waste,waste-type_dimensional_lumber-disposal_method_anaerobically digested (dry digestate with curing),Dimensional Lumber - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
535a1421-b62d-4394-9493-49ae329e6ecd,Waste,Medium-density Fiberboard Waste,waste-type_medium-density_fiberboard-disposal_method_anaerobically digested (dry digestate with curing),Medium-density Fiberboard - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
10388a2f-8100-43e0-9421-a87d8b8b1739,Waste,Food Waste (non-meat) Waste,waste-type_food_waste_(non-meat)-disposal_method_anaerobically digested (dry digestate with curing),Food Waste (non-meat) - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
0fd94bb3-5897-406e-94b1-c4129222dbba,Waste,Food Waste (meat only) Waste,waste-type_food_waste_(meat_only)-disposal_method_anaerobically digested (dry digestate with curing),Food Waste (meat only) - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
25eb9289-04db-4be8-b2b1-420ac3496f60,Waste,Beef Waste,waste-type_beef-disposal_method_anaerobically digested (dry digestate with curing),Beef - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
6b3fe28d-dd96-4f76-b775-31ff250d54cc,Waste,Poultry Waste,waste-type_poultry-disposal_method_anaerobically digested (dry digestate with curing),Poultry - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
9dfcb5e9-656c-4369-a032-8e5a5b04a635,Waste,Grains Waste,waste-type_grains-disposal_method_anaerobically digested (dry digestate with curing),Grains - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
d5ad6ba9-eace-4f0d-bff1-b951fd437661,Waste,Bread Waste,waste-type_bread-disposal_method_anaerobically digested (dry digestate with curing),Bread - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
2ace1fe1-24dc-4afb-8332-d24768c01cb7,Waste,Fruits and Vegetables Waste,waste-type_fruits_and_vegetables-disposal_method_anaerobically digested (dry digestate with curing),Fruits and Vegetables - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
56accbc6-006a-47da-9a62-19fc5f9c2a56,Waste,Dairy Products Waste,waste-type_dairy_products-disposal_method_anaerobically digested (dry digestate with curing),Dairy Products - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,140.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
1706af7c-1e95-4415-adf1-b07fff7cadd2,Waste,Yard Trimmings Waste,waste-type_yard_trimmings-disposal_method_anaerobically digested (dry digestate with curing),Yard Trimmings - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,110.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
7a6f493f-6f9f-41ce-b31e-95d4e6a13672,Waste,Grass Waste,waste-type_grass-disposal_method_anaerobically digested (dry digestate with curing),Grass - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,90.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
a668308c-a6b7-4c1e-b185-928a57356afb,Waste,Leaves Waste,waste-type_leaves-disposal_method_anaerobically digested (dry digestate with curing),Leaves - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,130.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
00580d89-b47c-4094-82a0-1b3f8b7514c1,Waste,Branches Waste,waste-type_branches-disposal_method_anaerobically digested (dry digestate with curing),Branches - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,160.0,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
53478106-bd41-45be-88ab-2f61f8655e1d,Waste,Mixed Paper (general) Waste,waste-type_mixed_paper_(general)-disposal_method_anaerobically digested (dry digestate with curing),Mixed Paper (general) - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
a6311078-70c3-471b-858f-ba288f761b9a,Waste,Mixed Paper (primarily residential) Waste,waste-type_mixed_paper_(primarily_residential)-disposal_method_anaerobically digested (dry digestate with curing),Mixed Paper (primarily residential) - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
03cdb6db-855e-441d-bdf6-b4a853189c8f,Waste,Mixed Paper (primarily from offices) Waste,waste-type_mixed_paper_(primarily_from_offices)-disposal_method_anaerobically digested (dry digestate with curing),Mixed Paper (primarily from offices) - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
37697a96-85ef-4ce0-a5f1-e7bf75605b45,Waste,Mixed Metals Waste,waste-type_mixed_metals-disposal_method_anaerobically digested (dry digestate with curing),Mixed Metals - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
6adf143b-8cb4-4acd-bf45-ab5ac27f685f,Waste,Mixed Plastics Waste,waste-type_mixed_plastics-disposal_method_anaerobically digested (dry digestate with curing),Mixed Plastics - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
651640fe-ee6b-49ce-8017-09c7a704b096,Waste,Mixed Recyclables Waste,waste-type_mixed_recyclables-disposal_method_anaerobically digested (dry digestate with curing),Mixed Recyclables - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
6307cb43-07f6-40d3-8f5d-eb141b27053d,Waste,Food Waste Waste,waste-type_food_waste-disposal_method_anaerobically digested (dry digestate with curing),Food Waste - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
e94ee44b-36c9-464d-a1ba-bf9c1018e5fe,Waste,Mixed Organics Waste,waste-type_mixed_organics-disposal_method_anaerobically digested (dry digestate with curing),Mixed Organics - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
cef24548-53f0-48bd-a0a1-93febaca5e54,Waste,Mixed MSW Waste,waste-type_mixed_msw-disposal_method_anaerobically digested (dry digestate with curing),Mixed MSW - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
d0827ca3-55e8-4087-9f55-2eb08bf7d426,Waste,Carpet Waste,waste-type_carpet-disposal_method_anaerobically digested (dry digestate with curing),Carpet - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
91349361-a308-46e1-8bdb-84ae48ea3f43,Waste,Desktop CPUs Waste,waste-type_desktop_cpus-disposal_method_anaerobically digested (dry digestate with curing),Desktop CPUs - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
ed38b24f-19a8-4368-915d-4851f7048021,Waste,Portable Electronic Devices Waste,waste-type_portable_electronic_devices-disposal_method_anaerobically digested (dry digestate with curing),Portable Electronic Devices - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
706cf3ad-ac5c-41c8-a176-1842df807298,Waste,Flat-panel Displays Waste,waste-type_flat-panel_displays-disposal_method_anaerobically digested (dry digestate with curing),Flat-panel Displays - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
6a398c02-a35c-4544-898a-ecec0c51bc63,Waste,CRT Displays Waste,waste-type_crt_displays-disposal_method_anaerobically digested (dry digestate with curing),CRT Displays - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
76d797cf-478c-4eec-9455-7c0c1547317e,Waste,Electronic Peripherals Waste,waste-type_electronic_peripherals-disposal_method_anaerobically digested (dry digestate with curing),Electronic Peripherals - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
682983b0-42f0-47ec-b976-98458ddfcad4,Waste,Hard-copy Devices Waste,waste-type_hard-copy_devices-disposal_method_anaerobically digested (dry digestate with curing),Hard-copy Devices - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
9980ad4c-a6c0-41d5-b91c-9510ccf27653,Waste,Mixed Electronics Waste,waste-type_mixed_electronics-disposal_method_anaerobically digested (dry digestate with curing),Mixed Electronics - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
f57e359b-a67b-4495-a05a-edaadbb22041,Waste,Clay Bricks Waste,waste-type_clay_bricks-disposal_method_anaerobically digested (dry digestate with curing),Clay Bricks - Anaerobically Digested (Dry Digestate with Curing),short ton,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied,not-supplied, ,3,end_of_life,EPA,GHG Emission Factors Hub,2023,2023,US, ,03/05/2024,Emission intensity of disposing of the specified material through anaerobic digestion. These factors do not include any avoided emissions impact from any of the disposal methods. All the factors presented here include transportation emissions (which are optional in the Scope 3 Calculation Guidance) with an assumed average distance traveled to the processing facility. Retrieved from the EPA's GHG Emission Factors Hub (xlsx).,https://www.epa.gov/climateleadership/ghg-emission-factors-hub
